date,position,song,artist,popularity,duration_ms,album_type,total_tracks,release_date,is_explicit,album_cover_url
6/4/2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
6/4/2024,7,Not Like Us,Kendrick Lamar,98,274192,single,1,5/4/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
6/4/2024,8,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,5/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
6/4/2024,9,Too Sweet,Hozier,90,251424,album,20,3/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
6/4/2024,10,Beautiful Things,Benson Boone,91,180304,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/4/2024,11,i like the way you kiss me,Artemas,98,142514,single,1,3/19/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
6/4/2024,12,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,87,140733,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
6/4/2024,13,CHIHIRO,Billie Eilish,95,303440,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/4/2024,14,A Bar Song (Tipsy),Shaboozey,62,171291,album,12,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
6/4/2024,15,we can't be friends (wait for your love),Ariana Grande,93,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
6/4/2024,16,End of Beginning,Djo,96,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
6/4/2024,17,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,4/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
6/4/2024,18,Lose Control,Teddy Swims,92,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
6/4/2024,19,Stargazing,Myles Smith,90,172533,single,1,5/10/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
6/4/2024,20,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,93,244684,single,3,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
6/4/2024,21,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,3/10/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
6/4/2024,22,Pink Skies,Zach Bryan,86,194920,single,1,5/24/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
6/4/2024,23,Cruel Summer,Taylor Swift,93,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
6/4/2024,24,Santa,Rvssian,79,193038,single,2,4/3/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
6/4/2024,25,WILDFLOWER,Billie Eilish,91,261466,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/4/2024,26,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
6/4/2024,27,As It Was,Harry Styles,92,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
6/4/2024,28,I Can Do It With a Broken Heart,Taylor Swift,90,218004,album,16,4/18/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
6/4/2024,29,Austin (Boots Stop Workin'),Dasha,92,171782,album,8,2/16/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
6/4/2024,30,Sweater Weather,The Neighbourhood,90,240400,album,11,4/19/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
6/4/2024,31,LUNA,Feid,92,196800,album,10,12/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
6/4/2024,32,Belong Together,Mark Ambor,92,148317,single,1,2/16/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
6/4/2024,33,BLUE,Billie Eilish,90,343120,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/4/2024,34,Like That,Future & Metro Boomin,94,267706,album,17,3/22/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
6/4/2024,35,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
6/4/2024,36,Saturn,SZA,92,186191,single,5,2/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
6/4/2024,37,Magnetic,ILLIT,91,160688,single,4,3/25/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
6/4/2024,38,Slow It Down,Benson Boone,90,161831,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/4/2024,39,Stick Season,Noah Kahan,92,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
6/4/2024,40,The Night We Met,Lord Huron,89,208211,album,14,4/6/2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
6/4/2024,41,Madonna,Natanael Cano & Oscar Maydon,91,187087,single,1,3/8/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273fcd2820c9b859adc64a64b88
6/4/2024,42,L’AMOUR DE MA VIE,Billie Eilish,90,333986,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/4/2024,43,greedy,Tate McRae,92,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
6/4/2024,44,Yellow,Coldplay,88,266773,album,10,7/10/2000,FALSE,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
6/4/2024,45,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
6/4/2024,46,Locked out of Heaven,Bruno Mars,53,233653,album,10,12/5/2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
6/4/2024,47,Riptide,Vance Joy,84,204280,album,13,9/8/2014,FALSE,https://i.scdn.co/image/ab67616d0000b273d3ce97395ff522b0d70c1094
6/4/2024,48,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,7/28/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
6/4/2024,49,My Love Mine All Mine,Mitski,91,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
6/4/2024,50,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
6/5/2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,4/12/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
6/5/2024,2,Houdini,Eminem,87,227239,single,1,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
6/5/2024,3,MILLION DOLLAR BABY,Tommy Richman,98,155151,single,2,4/26/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731aa92dbd764956b61b208f6f
6/5/2024,4,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/5/2024,5,LUNCH,Billie Eilish,96,179586,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/5/2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
6/5/2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,5/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
6/5/2024,8,Not Like Us,Kendrick Lamar,97,274192,single,1,5/4/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
6/5/2024,9,Too Sweet,Hozier,90,251424,album,20,3/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
6/5/2024,10,i like the way you kiss me,Artemas,97,142514,single,1,3/19/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
6/5/2024,11,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
6/5/2024,12,Beautiful Things,Benson Boone,91,180304,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/5/2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/5/2024,14,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
6/5/2024,15,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
6/5/2024,16,End of Beginning,Djo,95,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
6/5/2024,17,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,4/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
6/5/2024,18,Stargazing,Myles Smith,90,172533,single,1,5/10/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
6/5/2024,19,Lose Control,Teddy Swims,91,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
6/5/2024,20,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
6/5/2024,21,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
6/5/2024,22,WILDFLOWER,Billie Eilish,91,261466,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/5/2024,23,Pink Skies,Zach Bryan,86,194920,single,1,5/24/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
6/5/2024,24,Cruel Summer,Taylor Swift,93,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
6/5/2024,25,Santa,Rvssian,79,193038,single,2,4/3/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
6/5/2024,26,As It Was,Harry Styles,91,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
6/5/2024,27,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,2/16/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
6/5/2024,28,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,3/10/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
6/5/2024,29,BLUE,Billie Eilish,90,343120,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/5/2024,30,Belong Together,Mark Ambor,92,148317,single,1,2/16/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
6/5/2024,31,I Can Do It With a Broken Heart,Taylor Swift,89,218004,album,16,4/18/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
6/5/2024,32,Sweater Weather,The Neighbourhood,90,240400,album,11,4/19/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
6/5/2024,33,Like That,Future & Metro Boomin,93,267706,album,17,3/22/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
6/5/2024,34,LUNA,Feid,91,196800,album,10,12/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
6/5/2024,35,Slow It Down,Benson Boone,89,161831,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/5/2024,36,L’AMOUR DE MA VIE,Billie Eilish,89,333986,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/5/2024,37,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
6/5/2024,38,The Night We Met,Lord Huron,88,208211,album,14,4/6/2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
6/5/2024,39,Saturn,SZA,92,186191,single,5,2/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
6/5/2024,40,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
6/5/2024,41,Magnetic,ILLIT,91,160688,single,4,3/25/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
6/5/2024,42,Stick Season,Noah Kahan,91,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
6/5/2024,43,greedy,Tate McRae,92,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
6/5/2024,44,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,7/28/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
6/5/2024,45,Supernova,aespa,71,178880,album,10,5/27/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273090cfa22962b115ac530674c
6/5/2024,46,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
6/5/2024,47,My Love Mine All Mine,Mitski,91,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
6/5/2024,48,Locked out of Heaven,Bruno Mars,52,233653,album,10,12/5/2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
6/5/2024,49,Kill Bill,SZA,86,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
6/5/2024,50,Yellow,Coldplay,88,266773,album,10,7/10/2000,FALSE,https://i.scdn.co/image/ab67616d0000b2739164bafe9aaa168d93f4816a
6/6/2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,4/12/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
6/6/2024,2,Houdini,Eminem,87,227239,single,1,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
6/6/2024,3,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/6/2024,4,MILLION DOLLAR BABY,Tommy Richman,3,155151,single,2,4/26/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
6/6/2024,5,LUNCH,Billie Eilish,96,179586,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/6/2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
6/6/2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,5/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
6/6/2024,8,Not Like Us,Kendrick Lamar,97,274192,single,1,5/4/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
6/6/2024,9,Too Sweet,Hozier,90,251424,album,20,3/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
6/6/2024,10,i like the way you kiss me,Artemas,97,142514,single,1,3/19/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
6/6/2024,11,Beautiful Things,Benson Boone,91,180304,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/6/2024,12,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
6/6/2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/6/2024,14,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
6/6/2024,15,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
6/6/2024,16,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,4/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
6/6/2024,17,End of Beginning,Djo,95,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
6/6/2024,18,Stargazing,Myles Smith,90,172533,single,1,5/10/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
6/6/2024,19,Lose Control,Teddy Swims,91,210688,album,10,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
6/6/2024,20,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd & JENNIE & Lily-Rose Depp,92,244684,single,3,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273b0dd6a5cd1dec96c4119c262
6/6/2024,21,"Good Luck, Babe!",Chappell Roan,91,218423,single,1,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
6/6/2024,22,Pink Skies,Zach Bryan,86,194920,single,1,5/24/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
6/6/2024,23,WILDFLOWER,Billie Eilish,91,261466,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/6/2024,24,Cruel Summer,Taylor Swift,93,178426,album,18,8/23/2019,FALSE,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
6/6/2024,25,As It Was,Harry Styles,91,167303,album,13,5/20/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0
6/6/2024,26,Santa,Rvssian,79,193038,single,2,4/3/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273edf307a421ee80c9262f8dc8
6/6/2024,27,Austin (Boots Stop Workin'),Dasha,91,171782,album,8,2/16/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
6/6/2024,28,Belong Together,Mark Ambor,92,148317,single,1,2/16/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
6/6/2024,29,Si No Quieres No,Luis R Conriquez & Neton Vega,89,147011,single,1,3/10/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735c7365ca8cfaf7d80136c656
6/6/2024,30,BLUE,Billie Eilish,90,343120,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/6/2024,31,LUNA,Feid,91,196800,album,10,12/1/2023,FALSE,https://i.scdn.co/image/ab67616d0000b273f1aad814a40ec7419c234242
6/6/2024,32,I Can Do It With a Broken Heart,Taylor Swift,89,218004,album,16,4/18/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
6/6/2024,33,Like That,Future & Metro Boomin,93,267706,album,17,3/22/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273a46b07c291e6dfdee13b3ee8
6/6/2024,34,Slow It Down,Benson Boone,89,161831,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/6/2024,35,Sweater Weather,The Neighbourhood,90,240400,album,11,4/19/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
6/6/2024,36,L’AMOUR DE MA VIE,Billie Eilish,89,333986,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/6/2024,37,The Night We Met,Lord Huron,88,208211,album,14,4/6/2015,FALSE,https://i.scdn.co/image/ab67616d0000b27317875a0610c23d8946454583
6/6/2024,38,I Wanna Be Yours,Arctic Monkeys,91,183956,album,12,9/9/2013,FALSE,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163
6/6/2024,39,SI NO ES CONTIGO,Cris Mj,82,156000,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273b5a456d85aa63ef612e73edb
6/6/2024,40,Saturn,SZA,92,186191,single,5,2/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273d70916ee9e40c90380ba5f07
6/6/2024,41,Stick Season,Noah Kahan,91,182346,album,14,10/14/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
6/6/2024,42,Magnetic,ILLIT,91,160688,single,4,3/25/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273f037c5fb9de6c78726cb8e2c
6/6/2024,43,greedy,Tate McRae,92,131872,single,1,9/15/2023,TRUE,https://i.scdn.co/image/ab67616d0000b27322fd802bc61db666c7c81aa8
6/6/2024,44,FE!N (feat. Playboi Carti),Travis Scott,91,191700,album,19,7/28/2023,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
6/6/2024,45,Digitando,Gustavo Moura & Rafael,89,195748,single,1,6/23/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27320785e7858c14feaffba5c06
6/6/2024,46,Kill Bill,SZA,86,153946,album,23,12/8/2022,FALSE,https://i.scdn.co/image/ab67616d0000b2730c471c36970b9406233842a5
6/6/2024,47,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,7/21/2017,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
6/6/2024,48,My Love Mine All Mine,Mitski,91,137773,album,11,9/15/2023,FALSE,https://i.scdn.co/image/ab67616d0000b27334f21d3047d85440dfa37f10
6/6/2024,49,love hotel,leftovermax,100,152380,single,1,5/3/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2731e63de6489803c2b39e7f8e5
6/6/2024,50,Locked out of Heaven,Bruno Mars,52,233653,album,10,12/5/2012,FALSE,https://i.scdn.co/image/ab67616d0000b27349055dce3554e72e82082980
6/7/2024,1,Espresso,Sabrina Carpenter,99,175459,single,1,4/12/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
6/7/2024,2,Houdini,Eminem,87,227239,single,1,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b273810603c94c9246379604cf1a
6/7/2024,3,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/7/2024,4,MILLION DOLLAR BABY,Tommy Richman,3,155151,single,2,4/26/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
6/7/2024,5,LUNCH,Billie Eilish,96,179586,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/7/2024,6,Gata Only,FloyyMenor & Cris Mj,97,222000,single,1,2/2/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731d0777b3259d0bd618f4a1f6
6/7/2024,7,I Had Some Help (Feat. Morgan Wallen),Post Malone & Morgan Wallen,96,178205,single,1,5/10/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27397306976e3eb8aad53b754eb
6/7/2024,8,Too Sweet,Hozier,90,251424,album,20,3/22/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
6/7/2024,9,Not Like Us,Kendrick Lamar,97,274192,single,1,5/4/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
6/7/2024,10,i like the way you kiss me,Artemas,97,142514,single,1,3/19/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
6/7/2024,11,Beautiful Things,Benson Boone,91,180304,album,15,4/5/2024,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
6/7/2024,12,A Bar Song (Tipsy),Shaboozey,66,171291,album,12,5/31/2024,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
6/7/2024,13,CHIHIRO,Billie Eilish,94,303440,album,10,5/17/2024,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
6/7/2024,14,BAND4BAND (feat. Lil Baby),Central Cee & Lil Baby,88,140733,single,1,5/23/2024,TRUE,https://i.scdn.co/image/ab67616d0000b2737b588bf0555bde606f8b27c7
6/7/2024,15,End of Beginning,Djo,95,159245,album,13,9/16/2022,FALSE,https://i.scdn.co/image/ab67616d0000b273fddfffec51b4580acae727c1
6/7/2024,16,we can't be friends (wait for your love),Ariana Grande,92,228639,album,13,3/8/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2738b58d20f1b77295730db15b4
6/7/2024,17,Fortnight (feat. Post Malone),Taylor Swift,94,228965,album,16,4/18/2024,FALSE,https://i.scdn.co/image/ab67616d0000b2735076e4160d018e378f488c33
